"method","lead_time","t","twcrps","owcrps"
"ENS",8,16,0.0552775062434866,0.779382386047008
"ENS",8,17,0.0419867398273399,0.80906042171651
"ENS",8,18,0.0320273099365432,0.910185283973802
"ENS",8,19,0.0244857072485219,0.880420215275664
"ENS",8,20,0.018743055186104,0.921692238719179
"ENS",9,0,1.26450025466903,1.26298307084911
"ENS",9,1,1.26377233743431,1.26195619683429
"ENS",9,2,1.24983651974277,1.22548449092835
"ENS",9,3,1.18464168884179,1.11103711594785
"ENS",9,4,1.0710382348525,1.00584815999258
"ENS",9,5,0.929778079104551,0.911627128481144
"ENS",9,6,0.778108890109293,0.823879587602793
"ENS",9,7,0.630342551147871,0.768532431250497
"ENS",9,8,0.499295737286708,0.727352028098448
"ENS",9,9,0.388313625210834,0.698125664845491
"ENS",9,10,0.297009612493708,0.658420893313272
"ENS",9,11,0.224999211868286,0.644864808400608
"ENS",9,12,0.17049646492541,0.657942040916327
"ENS",9,13,0.129539660391872,0.67121701190344
"ENS",9,14,0.0990173240464511,0.692134312751037
"ENS",9,15,0.075674699708492,0.719551439769687
"ENS",9,16,0.0575158411490416,0.72965525910865
"ENS",9,17,0.0436677952369503,0.754139846209015
"ENS",9,18,0.0330583307184068,0.816533180751392
"ENS",9,19,0.0250904407573809,0.879762336577944
"ENS",9,20,0.0192112313028558,0.95135105152575
"ENS",10,0,1.24858103030361,1.24741626317251
"ENS",10,1,1.24801252993587,1.24651346349524
"ENS",10,2,1.23859565008205,1.22202470418782
"ENS",10,3,1.1929974526601,1.13919958737686
"ENS",10,4,1.10063963322017,1.04246967210251
"ENS",10,5,0.97268483181242,0.948168878007881
"ENS",10,6,0.827061148457287,0.856457198867494
"ENS",10,7,0.680632744658043,0.795654193090547
"ENS",10,8,0.545799686586718,0.747538351781454
"ENS",10,9,0.428087593708136,0.711098526397008
"ENS",10,10,0.329562417427903,0.660658805408761
"ENS",10,11,0.250446376524624,0.641296070603315
"ENS",10,12,0.188039267699405,0.628367226736818
"ENS",10,13,0.140610957835043,0.624633353009376
"ENS",10,14,0.105637187883838,0.628272916439795
"ENS",10,15,0.0796647563929867,0.660859778882013
"ENS",10,16,0.0602218995037733,0.683889709722244
"ENS",10,17,0.0456597538308495,0.705690150428915
"ENS",10,18,0.0344064968760786,0.767807290038318
"ENS",10,19,0.026106599871534,0.81933891855084
"ENS",10,20,0.0199928382128859,0.949728739477678
"ENS",11,0,1.24662682279456,1.24599451679014
"ENS",11,1,1.24630502701048,1.24527224010282
"ENS",11,2,1.24004115791502,1.22847478483929
"ENS",11,3,1.20470356193558,1.1622152826501
"ENS",11,4,1.12724607811028,1.07277301528858
"ENS",11,5,1.01056490420992,0.976748129380955
"ENS",11,6,0.868667055776229,0.879021334784941
"ENS",11,7,0.721394687457246,0.808305461839449
"ENS",11,8,0.58342726488944,0.755060654803568
"ENS",11,9,0.461608494590555,0.716717735674636
"ENS",11,10,0.357406473190645,0.655835858906658
"ENS",11,11,0.271917901586878,0.622512716583506
"ENS",11,12,0.204570428131197,0.608464955294555
"ENS",11,13,0.152789267230407,0.591120188479608
"ENS",11,14,0.114039569485505,0.596290639275506
"ENS",11,15,0.0851629009011433,0.605267640920536
"ENS",11,16,0.0638408845213995,0.620120500010738
"ENS",11,17,0.0477478568570268,0.636578286644262
"ENS",11,18,0.0355913179519775,0.658825832453384
"ENS",11,19,0.0264664196672996,0.704970030658125
"ENS",11,20,0.0198119573281676,0.808873118908602
"ENS",12,0,1.25819909348024,1.25749742779915
"ENS",12,1,1.25788423813269,1.2567006946638
"ENS",12,2,1.25242068024073,1.24302163753432
"ENS",12,3,1.22337572905298,1.18791849236553
"ENS",12,4,1.15579280815647,1.10564526219518
"ENS",12,5,1.04722180728545,1.00782147514854
"ENS",12,6,0.907789095461793,0.896669649642307
"ENS",12,7,0.757440453043542,0.814906509248441
"ENS",12,8,0.615456260906236,0.758759665832136
"ENS",12,9,0.489932254421438,0.713281304958045
"ENS",12,10,0.380851748976528,0.650902719428753
"ENS",12,11,0.290238631574717,0.60627764630503
"ENS",12,12,0.217496009530677,0.571879795106304
"ENS",12,13,0.161504425429547,0.540789026954326
"ENS",12,14,0.119232575926571,0.533645387231775
"ENS",12,15,0.0874671831774986,0.530141746955807
"ENS",12,16,0.0640902409172405,0.527688238025137
"ENS",12,17,0.0471744164871883,0.551294413484787
"ENS",12,18,0.0348969603579527,0.629330401617313
"ENS",12,19,0.0258649667393268,0.646380090425305
"ENS",12,20,0.0191502959473436,0.754652486153232
"ENS",13,0,1.27529123078409,1.27473619004918
"ENS",13,1,1.27503887056597,1.27382066234642
"ENS",13,2,1.26968329865124,1.26056830876626
"ENS",13,3,1.24238789766448,1.20987315918228
"ENS",13,4,1.17990849199901,1.13262377383967
"ENS",13,5,1.07633862429353,1.03110829002972
"ENS",13,6,0.93972170058621,0.916173522749292
"ENS",13,7,0.787717475372284,0.826060852594917
"ENS",13,8,0.642295920047011,0.757937880995801
"ENS",13,9,0.511967595514269,0.699294908765175
"ENS",13,10,0.398449700100751,0.630004992831698
"ENS",13,11,0.303797668706715,0.578696756639758
"ENS",13,12,0.22700809647965,0.538342290695712
"ENS",13,13,0.166628669082677,0.495940680103394
"ENS",13,14,0.121657311098396,0.483020055045047
"ENS",13,15,0.0884103085895454,0.475397645010117
"ENS",13,16,0.0643760936031021,0.470794791603905
"ENS",13,17,0.0469384532047802,0.463175563228264
"ENS",13,18,0.0346436000421613,0.531302238084359
"ENS",13,19,0.0259590466758124,0.58781032560413
"ENS",13,20,0.0196931463147113,0.656434849918143
"ENS",14,0,1.28962043885864,1.28899380627155
"ENS",14,1,1.28931174773395,1.28787219925216
"ENS",14,2,1.28322897731242,1.27363314923249
"ENS",14,3,1.2551808861866,1.22468117655375
"ENS",14,4,1.19300922569563,1.14464469648894
"ENS",14,5,1.09017367987558,1.04479843053439
"ENS",14,6,0.953368585376571,0.925263108964681
"ENS",14,7,0.800479449116296,0.830360693126412
"ENS",14,8,0.652601357617472,0.751009580960939
"ENS",14,9,0.520376506232019,0.695061451445372
"ENS",14,10,0.406018887219747,0.62215862403451
"ENS",14,11,0.309723044178757,0.568305960383441
"ENS",14,12,0.23113188786488,0.524804896626262
"ENS",14,13,0.169225989932453,0.482718956876297
"ENS",14,14,0.123039313306547,0.463142243345481
"ENS",14,15,0.0895378547755971,0.461166339931262
"ENS",14,16,0.0653933544055714,0.466559585788157
"ENS",14,17,0.0478477369349611,0.466582968634031
"ENS",14,18,0.0354771872081383,0.531065630204587
"ENS",14,19,0.0266502937390197,0.564984079463215
"ENS",14,20,0.0202490504960453,0.619687452682199
"ENS",15,0,1.29571572163753,1.29481013175988
"ENS",15,1,1.29528883925326,1.29383856106253
"ENS",15,2,1.288249661901,1.27606665289625
"ENS",15,3,1.25581496480965,1.21708679791203
"ENS",15,4,1.18621551437658,1.13273860947056
